clientes_dia,horas_abierto,publicidad_soles,promociones_activas,empleados_turno,precio_promedio,visitas_redes,productos_vendidos,tiempo_espera_min,ticket_promedio,dia_semana,feriado,clima,zona,evento_especial,turno,tipo_local,sector,método_pago_predominante,competencia_cerca,ventas_soles
183,7.741.764.927.769.200,8.819.311.847.309.920,2,6,28.222.782.006.243.900,306,116,2.035.545.464.081.480,18.835.884.563.561.100,Lunes,Sí,Nublado,Residencial,No,Mañana,Restaurante,Ropa,Tarjeta,Alta,5595.76
158,8.847.174.521.435.860,8.113.459.703.631.950,1,9,4.596.022.396.771.010,177,112,14.826.255.932.935.900,13.986.101.132.856.000,Jueves,No,Lluvioso,Residencial,No,Mañana,Servicio,Ropa,Yape,Media,6989.43
168,742.681.440.455.077,9.462.567.019.020.210,0,7,6.959.596.002.951.890,408,109,9.125.770.914.032.480,19.024.028.961.514.000,Lunes,Sí,Lluvioso,Comercial,Sí,Mañana,Tienda,Otros,Yape,Baja,7199.62
71,4.216.853.218.689.860,1.435.699.095.954.330,3,5,3.946.118.396.138.990,205,257,7.822.811.396.001.770,4.836.312.271.674.760,Jueves,No,Lluvioso,Comercial,No,Mañana,Servicio,Alimentos,Tarjeta,Alta,5388.48
136,1.026.801.202.070.320,30.186.709.837.345.200,3,5,307.612.952.572.419,706,332,11.997.164.988.586.600,17.524.396.793.574.000,Martes,No,Lluvioso,Comercial,No,Mañana,Tienda,Tecnología,Yape,Alta,7970.78
45,4.084.105.796.333.220,5.203.031.483.718.550,0,8,24.145.210.244.831.700,106,140,14.677.428.895.367.800,1.369.338.358.789.700,Jueves,No,Nublado,Industrial,No,Tarde,Restaurante,Otros,Efectivo,Alta,5199.02
53,10.095.119.155.019.800,8.542.077.684.672.340,3,6,384.836.199.847.277,631,399,14.371.820.001.186.800,11.493.445.281.870.200,Domingo,No,Nublado,Comercial,Sí,Mañana,Tienda,Alimentos,Plin,Baja,7822.1
71,11.146.435.950.304.900,5.299.074.259.465.950,1,1,48.462.099.099.873.400,997,339,12.102.908.387.041.700,1.658.974.509.735.970,Martes,No,Soleado,Comercial,No,Tarde,Restaurante,Tecnología,Tarjeta,Media,6096.58
131,7.462.719.368.457.370,7.606.330.023.745.090,1,1,15.314.279.502.321.000,605,100,6.280.439.317.452.270,13.024.413.850.068.400,Sábado,No,Nublado,Residencial,No,Tarde,Tienda,Alimentos,Tarjeta,Media,4874.76
101,8.284.339.784.782.380,1.820.119.099.864.700,3,9,11.464.131.428.245.300,773,465,19.234.328.820.906.900,13.722.403.050.489.900,Sábado,No,Nublado,Industrial,No,Mañana,Restaurante,Tecnología,Plin,Baja,9407.55
199,781.586.714.094.123,28.979.312.232.773.200,3,8,46.079.678.535.021.300,736,357,2.377.277.688.207.130,5.819.741.100.865.720,Domingo,No,Lluvioso,Residencial,No,Tarde,Servicio,Tecnología,Yape,Media,9772.45
176,71.136.689.489.875.100,7.451.872.902.857.880,1,6,3.510.288.848.557.860,702,54,10.161.327.711.242.200,16.524.020.083.994.500,Miércoles,No,Soleado,Residencial,No,Tarde,Tienda,Alimentos,Plin,Media,7268.77
185,11.099.396.282.962.800,20.649.730.844.333.700,3,1,24.709.370.970.288.400,125,308,10.266.398.051.479.800,13.355.751.344.218.900,Domingo,No,Nublado,Industrial,Sí,Mañana,Restaurante,Ropa,Efectivo,Baja,7688.78
61,11.151.468.085.359.900,3.837.881.379.221.800,4,2,3.079.668.066.189.270,207,231,14.109.905.185.068.400,17.043.394.395.315.200,Lunes,No,Lluvioso,Industrial,No,Tarde,Servicio,Alimentos,Tarjeta,Alta,5070.0
40,6.686.530.917.132.270,3.016.229.449.228.920,2,3,38.552.625.732.930.900,134,443,13.978.237.568.904.900,767.901.234.532.429,Miércoles,No,Lluvioso,Residencial,No,Tarde,Servicio,Tecnología,Yape,Media,5440.12
61,8.920.558.032.117.580,3.823.686.095.113.540,4,3,3.978.643.544.175.720,371,254,1.034.575.319.586.720,7.302.492.325.708.730,Lunes,No,Soleado,Residencial,Sí,Noche,Restaurante,Otros,Yape,Baja,4539.42
160,11.415.260.497.166.900,7.229.078.466.240.710,3,2,4.639.523.813.685.340,358,296,11.173.474.139.084.200,14.541.563.273.708.100,Jueves,No,Nublado,Residencial,No,Noche,Restaurante,Tecnología,Plin,Media,4260.46
132,11.696.467.991.530.800,39.945.482.208.566.000,3,2,2.420.792.550.030.300,579,448,8.184.918.393.100.520,15.603.501.209.095.700,Lunes,Sí,Nublado,Industrial,No,Mañana,Tienda,Tecnología,Tarjeta,Alta,9103.5
124,807.167.232.337.638,5.775.001.564.775.430,2,6,18.203.490.950.872.700,333,312,4.329.791.585.236.650,7.275.973.354.743.280,Jueves,Sí,Nublado,Residencial,No,Mañana,Restaurante,Alimentos,Plin,Alta,6962.13
36,7.622.598.442.274.610,14.493.528.320.168.900,3,7,33.784.892.005.542.800,949,146,13.801.390.687.523.300,721.703.388.441.071,Lunes,No,Nublado,Residencial,No,Mañana,Servicio,Tecnología,Tarjeta,Alta,3584.15
139,6.229.554.527.428.200,8.147.668.085.728.960,2,4,23.707.755.467.578.800,91,96,48.876.805.430.309,14.085.005.794.020.600,Domingo,Sí,Soleado,Comercial,Sí,Mañana,Restaurante,Otros,Plin,Alta,6668.12
156,1.167.097.498.552.320,4.013.941.943.657.180,1,1,31.756.930.427.704.000,943,76,11.355.397.653.294.800,58.045.105.586.830.900,Domingo,No,Lluvioso,Comercial,No,Mañana,Tienda,Ropa,Yape,Alta,3654.91
188,5.142.514.435.782.930,6.661.074.510.816.750,2,6,2.389.936.093.051.770,934,270,4.436.099.586.134.310,18.271.389.245.383.500,Domingo,No,Lluvioso,Comercial,No,Noche,Tienda,Otros,Plin,Alta,9667.32
148,86.386.366.083.818,739.120.121.578.741,2,7,11.884.810.400.517.800,183,207,1.318.207.785.268.840,11.223.253.833.849.100,Domingo,No,Soleado,Comercial,Sí,Noche,Tienda,Ropa,Tarjeta,Alta,7775.68
149,6.260.402.140.149.110,24.917.787.600.611.500,4,4,2.612.420.382.465.310,663,37,10.117.352.081.956.700,19.420.067.484.861.800,Martes,No,Nublado,Comercial,No,Tarde,Tienda,Otros,Efectivo,Alta,7580.56
79,6.232.066.322.782.370,8.904.412.357.056.820,3,6,36.091.301.987.346.400,698,212,9.997.730.287.794.240,24.567.080.471.996.300,Jueves,No,Lluvioso,Residencial,No,Noche,Tienda,Ropa,Plin,Media,6372.98
67,7.239.748.699.009.500,6.354.130.390.266.050,1,9,4.096.777.134.504.420,453,106,2.363.141.314.386.870,7.399.681.985.268.350,Domingo,No,Nublado,Residencial,No,Mañana,Tienda,Alimentos,Efectivo,Baja,3588.63
48,11.990.343.486.525.200,45.728.888.466.390.700,0,4,2.719.968.245.584.460,542,455,6.872.564.644.368.820,8.247.936.524.873.520,Miércoles,No,Lluvioso,Industrial,Sí,Noche,Restaurante,Ropa,Yape,Baja,8847.88
116,44.397.304.547.185.700,22.321.842.439.930.800,2,4,12.435.705.059.468.000,271,96,834.871.910.569.439,14.877.993.681.531.000,Miércoles,No,Nublado,Industrial,No,Tarde,Tienda,Alimentos,Plin,Media,4726.41
29,8.628.334.545.628.250,9.451.858.910.061.460,0,5,2.366.094.693.422.440,278,177,51.165.080.377.555.400,5.046.282.900.681.660,Miércoles,No,Soleado,Industrial,No,Mañana,Restaurante,Otros,Efectivo,Baja,4130.07
77,4.660.577.264.282.210,7.673.147.939.250.430,3,3,4.038.322.679.787.640,855,202,1.333.364.456.566.850,8.131.571.214.268.850,Miércoles,No,Nublado,Residencial,No,Mañana,Restaurante,Tecnología,Plin,Baja,7197.76
40,5.236.166.639.924.150,24.762.333.459.658.600,2,2,23.578.667.177.768.200,501,64,12.727.379.181.157.100,18.302.208.335.194.200,Martes,No,Nublado,Comercial,Sí,Tarde,Servicio,Alimentos,Plin,Alta,1941.72
47,7.516.503.534.183.180,3.708.252.359.880.130,0,9,3.634.388.571.219,355,106,7.910.692.772.795.420,3.176.466.790.091.550,Martes,No,Soleado,Residencial,No,Noche,Restaurante,Ropa,Yape,Media,3297.39
53,8.083.681.050.771.530,8.191.905.451.836.690,4,1,2.782.461.567.551.400,877,433,57.604.368.370.176.000,15.161.156.012.514.600,Viernes,No,Soleado,Residencial,No,Tarde,Restaurante,Alimentos,Tarjeta,Alta,5982.49
27,6.070.339.266.916.190,7.108.937.800.545.720,0,5,1.585.504.062.992.280,958,309,12.221.591.808.079.000,1.434.721.712.092.190,Viernes,Sí,Nublado,Industrial,No,Mañana,Restaurante,Alimentos,Tarjeta,Alta,5398.55
196,65.316.570.469.953.200,7.774.950.780.799.380,4,5,4.082.677.286.103.830,168,214,3.756.480.265.577.340,3.479.596.455.288.070,Domingo,No,Nublado,Industrial,No,Mañana,Tienda,Alimentos,Plin,Alta,8701.35
98,46.957.361.620.474.600,46.914.104.710.228.500,1,8,8.789.605.433.180.910,660,84,20.012.284.113.108.500,14.081.323.060.002.900,Viernes,Sí,Nublado,Industrial,No,Noche,Restaurante,Alimentos,Yape,Media,5039.88
164,6.425.758.270.754.000,7.306.524.495.100.580,3,6,2.862.006.272.398.170,911,422,1.639.946.805.007.260,11.825.891.996.869.200,Sábado,No,Lluvioso,Industrial,Sí,Tarde,Servicio,Tecnología,Plin,Media,10803.59
106,11.732.467.515.044.300,417.169.036.720.718,0,6,14.400.096.540.953.200,987,123,15.415.656.525.720.000,6.462.924.405.737.610,Domingo,No,Nublado,Residencial,No,Noche,Restaurante,Alimentos,Yape,Media,4532.82
107,11.557.659.053.379.800,2.506.997.710.912.860,2,6,8.017.953.284.361.900,373,173,7.844.441.190.582.490,6.911.682.705.998.500,Viernes,No,Lluvioso,Industrial,Sí,Mañana,Tienda,Otros,Tarjeta,Alta,6878.96
192,667.902.632.109.588,6.510.431.830.992.910,3,4,276.320.271.687.462,970,276,4.574.390.905.391.040,16.826.853.231.379.400,Lunes,No,Lluvioso,Comercial,No,Tarde,Restaurante,Alimentos,Yape,Media,9687.56
88,8.566.831.490.230.090,9.772.132.293.188.540,0,1,2.748.029.701.707.150,208,468,10.665.251.699.067.200,5.389.284.739.058.210,Sábado,No,Lluvioso,Residencial,Sí,Tarde,Tienda,Alimentos,Plin,Alta,7412.14
179,11.276.763.128.887.500,3.450.709.228.255.630,2,3,3.681.054.057.540.740,288,229,10.154.482.036.567.000,10.742.830.059.125.800,Jueves,No,Soleado,Comercial,No,Noche,Tienda,Tecnología,Efectivo,Baja,6299.54
191,4.049.470.581.127.170,4.879.211.126.019.120,2,6,3.851.378.118.733.570,445,265,8.588.280.100.016.340,1.394.184.500.876.070,Miércoles,No,Soleado,Residencial,No,Mañana,Tienda,Otros,Efectivo,Alta,9151.88
106,10.485.468.562.700.700,6.903.013.025.163.600,2,5,3.775.061.699.118.030,369,343,5.939.805.939.991.480,3.468.132.192.400.220,Lunes,No,Lluvioso,Residencial,No,Tarde,Restaurante,Tecnología,Plin,Baja,8490.32
120,11.586.956.422.311.300,5.644.309.680.163.630,2,1,23.430.142.981.253.900,896,349,12.906.387.429.800.200,18.714.723.553.109.900,Sábado,No,Lluvioso,Industrial,Sí,Noche,Restaurante,Tecnología,Efectivo,Baja,8163.25
27,47.306.058.746.684.500,8.512.564.059.235.960,0,5,3.342.604.042.519.530,238,249,10.935.838.546.200.700,59.520.519.855.393.200,Domingo,No,Lluvioso,Comercial,No,Mañana,Restaurante,Otros,Plin,Media,6678.21
96,5.291.581.488.263.360,7.736.555.711.460.400,1,2,3.096.253.591.897.820,358,361,480.136.573.644.322,7.057.863.537.061.140,Martes,No,Soleado,Residencial,No,Mañana,Servicio,Otros,Plin,Alta,9530.51
106,11.685.970.422.170.800,10.538.234.366.923.900,4,1,2.397.027.902.526.130,298,400,8.023.641.272.389.130,13.656.199.024.075.800,Miércoles,No,Soleado,Comercial,No,Mañana,Servicio,Alimentos,Tarjeta,Media,6070.51
62,830.032.114.912.277,9.985.001.722.275.850,4,4,31.874.571.238.369.600,587,245,31.877.969.235.396.800,2.485.641.295.586.530,Jueves,Sí,Soleado,Residencial,No,Noche,Tienda,Otros,Tarjeta,Media,4531.95
148,411.357.307.577.379,7.647.823.310.334.930,4,6,47.626.154.451.781.800,750,78,56.028.680.754.267,12.924.641.108.453.700,Jueves,No,Lluvioso,Residencial,No,Mañana,Servicio,Alimentos,Tarjeta,Baja,5983.54
128,6.061.055.990.108.230,8.707.081.504.794.070,1,7,1.368.021.846.566.190,555,314,1.495.996.256.008.940,18.404.569.243.529.200,Domingo,No,Lluvioso,Residencial,No,Noche,Restaurante,Tecnología,Plin,Baja,9263.64
198,7.599.549.394.150.870,6.686.378.264.905.790,2,9,4.575.974.431.034.860,443,492,4.133.819.083.740.740,57.327.205.507.270.700,Domingo,No,Nublado,Comercial,Sí,Mañana,Restaurante,Alimentos,Yape,Alta,12322.91
171,9.543.271.288.198.140,8.634.708.716.444.240,2,5,7.405.498.129.243.920,701,147,10.776.232.980.053.900,7.876.246.808.907.450,Martes,No,Nublado,Residencial,Sí,Noche,Restaurante,Alimentos,Plin,Baja,8486.0
171,9.865.283.025.094.390,15.676.382.618.227.300,3,8,1.887.751.458.057.470,455,111,4.337.861.040.878.390,5.414.345.192.903.890,Miércoles,No,Soleado,Comercial,No,Noche,Servicio,Otros,Tarjeta,Alta,5558.34
36,1.196.337.210.340.360,3.803.509.437.813.490,4,8,1.796.653.618.751.870,230,292,1.413.388.354.608.130,16.556.606.229.345.700,Viernes,No,Soleado,Comercial,No,Tarde,Tienda,Tecnología,Tarjeta,Alta,3697.8
152,6.300.089.595.070.070,8.825.998.964.242.680,4,9,3.318.642.985.464.070,70,106,5.341.859.829.865.140,4.184.548.646.584.860,Miércoles,No,Nublado,Industrial,No,Noche,Servicio,Otros,Efectivo,Media,6594.66
167,8.305.760.814.947.800,24.157.245.070.354.700,2,3,10.905.122.829.978.000,724,240,585.364.704.505.393,7.585.936.473.281.280,Miércoles,No,Soleado,Comercial,No,Tarde,Tienda,Tecnología,Tarjeta,Baja,7990.56
40,826.658.838.287.684,1.243.299.936.510.210,4,3,4.470.564.253.278.890,632,151,931.403.682.292.662,12.419.414.607.077.500,Jueves,No,Lluvioso,Residencial,No,Mañana,Restaurante,Ropa,Yape,Media,3473.44
77,72.451.620.755.779,798.712.992.947.958,2,9,42.284.813.380.926.800,643,354,9.233.564.795.609.080,8.686.534.220.653.980,Martes,No,Nublado,Residencial,Sí,Mañana,Tienda,Tecnología,Plin,Baja,8861.31
178,5.353.295.150.739.360,8.437.118.478.611.310,2,7,343.429.618.858.375,204,119,9.107.069.457.160.510,2.243.916.975.634.480,Miércoles,No,Lluvioso,Residencial,No,Noche,Servicio,Tecnología,Yape,Baja,6630.47
129,1.181.965.250.547.070,20.451.960.728.040.500,2,4,256.286.224.306.489,877,287,902.556.535.768.737,1.900.669.268.468.670,Lunes,No,Nublado,Residencial,No,Mañana,Servicio,Tecnología,Plin,Media,8376.39
158,10.826.537.493.332.600,8.616.286.836.435.790,0,1,4.698.302.189.639.350,916,190,5.370.616.512.082.920,7.420.108.393.412.760,Lunes,No,Nublado,Comercial,No,Mañana,Servicio,Tecnología,Efectivo,Alta,6737.82
199,7.986.664.226.353.890,7.024.294.058.173.110,0,7,42.383.594.962.425.000,608,205,70.817.431.267.395.800,9.467.373.042.530.770,Domingo,No,Soleado,Industrial,No,Noche,Restaurante,Alimentos,Efectivo,Media,9676.29
162,8.825.963.381.472.230,5.440.785.490.557.540,0,6,2.746.918.166.365.600,243,322,9.308.068.203.973.670,418.336.136.886.395,Martes,No,Lluvioso,Comercial,No,Mañana,Restaurante,Otros,Yape,Baja,9191.69
154,58.180.884.284.772.900,8.387.376.831.423.150,0,3,36.584.300.950.444,273,118,10.397.781.731.339.600,1.744.165.454.187.250,Viernes,No,Lluvioso,Residencial,No,Mañana,Servicio,Tecnología,Efectivo,Media,8516.1
47,8.350.296.563.133.970,4.482.867.868.530.170,1,5,30.511.847.848.085.800,448,156,4.543.806.189.330.320,653.714.696.942.762,Sábado,No,Lluvioso,Comercial,No,Mañana,Restaurante,Alimentos,Plin,Media,2708.02
70,9.559.761.064.971.800,23.429.425.841.222.700,3,3,31.457.400.727.471.900,798,388,10.820.650.863.841.100,13.766.378.245.897.800,Miércoles,No,Lluvioso,Industrial,No,Tarde,Servicio,Otros,Efectivo,Baja,7312.56
24,812.133.622.709.271,32.061.004.278.008.200,3,8,19.893.923.124.686.200,329,315,13.925.867.501.576.900,7.011.649.069.170.420,Sábado,No,Soleado,Industrial,No,Mañana,Tienda,Alimentos,Plin,Baja,5251.18
24,11.922.281.364.679.500,5.299.058.173.786.490,2,5,25.793.807.208.120.300,59,326,1.161.098.784.681.300,19.697.134.006.125.000,Miércoles,No,Lluvioso,Industrial,No,Noche,Tienda,Tecnología,Plin,Alta,5699.51
113,889.073.324.998.181,5.547.642.530.395.160,4,6,851.546.438.553.849,425,289,2.179.259.239.518.100,37.900.145.834.849.000,Jueves,No,Soleado,Industrial,No,Noche,Restaurante,Otros,Yape,Baja,7254.35
115,6.967.789.700.737.350,815.301.785.119.172,0,2,2.108.069.112.490.660,521,368,7.567.767.081.260.290,15.928.472.717.820.200,Miércoles,No,Nublado,Industrial,Sí,Mañana,Restaurante,Tecnología,Plin,Baja,7606.42
27,10.177.216.220.926.700,8.017.850.874.697.170,3,8,3.631.228.319.129.680,201,273,7.093.693.697.547.040,11.985.336.214.350.600,Sábado,No,Lluvioso,Comercial,No,Noche,Restaurante,Ropa,Efectivo,Baja,5811.68
83,5.363.700.092.653.130,6.022.982.293.443.460,3,9,47.894.721.372.778.300,905,140,571.104.636.825.569,8.061.664.382.882.650,Viernes,No,Soleado,Industrial,Sí,Noche,Restaurante,Alimentos,Yape,Baja,3907.19
157,7.076.126.509.650.130,7.917.462.091.972.020,0,3,48.337.885.074.335.900,665,452,7.878.481.958.642.040,1.610.453.068.499.850,Miércoles,No,Nublado,Industrial,Sí,Noche,Tienda,Tecnología,Plin,Baja,10587.96
57,6.775.671.603.020.680,23.218.478.537.898.700,1,6,30.007.529.110.620.100,173,53,7.154.872.827.598.300,1.490.586.751.331.570,Miércoles,No,Lluvioso,Residencial,No,Noche,Servicio,Otros,Plin,Alta,3482.26
130,7.454.456.760.862.210,9.756.130.073.862.960,1,6,32.298.001.331.431.100,746,79,10.863.866.803.430.400,4.522.961.533.896.700,Domingo,No,Lluvioso,Industrial,No,Mañana,Servicio,Otros,Plin,Baja,4340.24
131,1.025.423.860.742.980,8.799.521.315.029.650,3,2,13.357.453.347.543.500,851,66,4.311.773.893.288.970,11.728.013.797.946.800,Jueves,No,Soleado,Comercial,No,Noche,Restaurante,Alimentos,Yape,Media,5978.59
100,787.338.425.730.726,12.177.676.907.463.100,1,8,3.628.886.486.420.880,602,210,39.929.500.339.528.600,1.616.284.141.665.610,Lunes,Sí,Nublado,Residencial,No,Tarde,Servicio,Ropa,Plin,Media,6607.15
155,10.352.115.602.127.700,28.435.400.825.679.700,0,5,817.964.567.034.738,473,282,5.889.633.577.399.190,9.350.086.334.555.060,Lunes,No,Nublado,Comercial,Sí,Tarde,Restaurante,Tecnología,Yape,Baja,7179.74
123,8.611.911.225.118.920,7.105.530.021.431.650,3,8,17.810.855.860.975.000,572,54,34.423.943.841.402.700,14.567.011.217.398.700,Domingo,No,Nublado,Residencial,No,Tarde,Servicio,Otros,Efectivo,Media,5017.91
172,6.736.555.477.260.440,4.389.755.407.459.430,0,8,350.763.506.278.449,779,378,19.492.202.119.611.600,8.884.217.049.667.630,Viernes,No,Nublado,Industrial,No,Mañana,Restaurante,Ropa,Yape,Alta,9162.52
92,1.047.982.994.946.770,8.824.982.714.197.330,1,3,18.963.955.919.457.000,562,154,3.752.579.970.490.170,3.241.128.808.583.050,Martes,Sí,Lluvioso,Comercial,No,Noche,Restaurante,Otros,Tarjeta,Media,3391.68
197,5.906.317.364.424.730,33.308.080.492.915.600,0,5,7.243.109.335.150.440,975,60,1.295.861.500.987.250,21.691.381.527.977.200,Martes,No,Nublado,Residencial,No,Mañana,Servicio,Alimentos,Tarjeta,Alta,7775.86
68,5.795.063.838.398.360,6.127.777.933.589.130,1,7,4.243.416.842.079.330,220,266,12.158.550.772.103.400,17.219.529.545.842.300,Jueves,No,Soleado,Comercial,No,Noche,Restaurante,Otros,Plin,Alta,4613.58
55,8.036.023.392.438.680,3.356.228.585.327.060,1,5,18.964.850.321.055.300,899,256,7.189.346.763.960.420,17.935.212.239.033.100,Sábado,No,Soleado,Residencial,No,Noche,Servicio,Ropa,Plin,Media,6778.49
145,6.086.793.967.696.710,5.991.712.967.255.900,0,6,78.397.351.186.405.200,843,377,13.289.410.475.702.600,7.518.757.143.138.190,Sábado,No,Lluvioso,Industrial,No,Noche,Tienda,Otros,Tarjeta,Media,7364.76
87,4.072.696.279.609.730,40.714.145.663.312.800,1,2,8.365.467.402.628.930,614,67,4.257.318.653.690.970,4.119.274.167.984.300,Miércoles,No,Soleado,Comercial,No,Noche,Restaurante,Ropa,Efectivo,Baja,3070.14
97,9.186.380.218.390.410,5.581.291.179.708.170,2,8,16.329.145.945.493.900,174,412,9.178.927.976.789.240,195.937.080.493.602,Jueves,Sí,Lluvioso,Comercial,No,Noche,Restaurante,Alimentos,Yape,Baja,8847.03
124,8.088.750.571.779.180,8.827.682.128.932.670,0,5,13.010.717.624.968.600,224,87,30.009.482.576.497.500,11.371.412.268.423,Sábado,No,Nublado,Comercial,Sí,Mañana,Tienda,Alimentos,Tarjeta,Baja,6856.63
188,75.641.425.159.452.800,91.686.080.151.885,2,6,3.984.350.530.010.670,553,265,12.667.609.653.691.400,10.056.445.830.600.600,Lunes,No,Lluvioso,Industrial,No,Mañana,Restaurante,Alimentos,Yape,Media,9205.0
141,11.735.748.116.946.500,3.026.753.614.214.060,0,1,1.947.578.210.001.650,826,210,28.281.418.048.859.300,150.905.472.004.723,Domingo,No,Nublado,Industrial,No,Tarde,Tienda,Otros,Efectivo,Alta,5252.6
138,856.959.347.170.331,48.903.344.960.640.500,1,2,41.211.310.326.792.400,826,143,14.460.422.256.982.000,42.085.174.490.058.700,Viernes,No,Soleado,Residencial,No,Mañana,Servicio,Alimentos,Efectivo,Alta,5936.19
133,10.907.452.622.315.000,5.716.868.144.793.780,1,4,12.823.069.902.041.800,434,335,4.828.219.220.954.730,12.019.804.744.674.300,Martes,No,Lluvioso,Comercial,Sí,Tarde,Tienda,Alimentos,Tarjeta,Baja,9591.4
29,5.115.601.889.641.280,9.516.568.340.438.340,3,9,2.717.956.307.948.370,760,161,13.613.091.250.858.300,1.791.308.477.174.410,Domingo,No,Nublado,Residencial,Sí,Tarde,Servicio,Alimentos,Plin,Alta,5323.23
168,855.365.170.503.542,9.986.864.532.061.650,3,6,3.596.167.100.989.070,817,377,2.812.399.146.970.200,14.383.012.328.193.100,Miércoles,No,Lluvioso,Residencial,No,Noche,Tienda,Ropa,Efectivo,Media,12335.03
183,10.943.837.013.847.200,2.736.368.863.994.500,2,8,3.433.958.842.396.340,733,209,5.629.383.761.737.550,13.785.854.430.189.800,Domingo,No,Nublado,Industrial,No,Mañana,Tienda,Alimentos,Efectivo,Media,8534.69
159,8.664.846.058.239.180,7.406.308.777.785.240,1,2,320.508.234.468.621,620,444,5.429.809.902.170.690,11.477.055.159.276.700,Martes,No,Lluvioso,Comercial,Sí,Mañana,Tienda,Otros,Yape,Alta,11081.54
110,9.744.113.425.016.010,4.091.295.091.215.350,3,5,4.661.697.208.690.260,155,107,12.223.047.837.356.400,1.906.521.490.501.450,Lunes,No,Lluvioso,Industrial,No,Noche,Restaurante,Otros,Yape,Media,5921.02
21,6.976.348.542.497.650,5.770.278.704.190.250,1,1,15.283.631.646.803.400,996,249,6.901.355.596.920.340,59.152.716.885.220.600,Miércoles,No,Lluvioso,Comercial,Sí,Noche,Restaurante,Alimentos,Tarjeta,Alta,2558.95
137,4.739.596.136.296.530,5.878.989.631.410.720,0,4,2.721.736.420.079.470,686,171,9.561.938.694.605.560,17.318.941.196.601.000,Lunes,No,Lluvioso,Residencial,No,Tarde,Restaurante,Otros,Tarjeta,Baja,5949.37
32,7.663.202.361.016.570,48.753.770.718.414.200,3,1,44.779.664.753.258.300,577,414,6.661.362.081.660.250,6.870.728.335.782.410,Martes,No,Nublado,Industrial,No,Mañana,Restaurante,Alimentos,Yape,Media,7014.5
179,715.583.512.671.086,5.139.181.673.541.170,2,9,8.505.219.451.782.060,87,72,8.720.398.211.916.160,9.167.407.945.195.240,Martes,No,Nublado,Industrial,Sí,Mañana,Servicio,Alimentos,Efectivo,Media,6621.28
114,1.093.648.145.903.150,7.144.121.174.477.050,3,2,7.514.972.071.388.380,444,147,18.741.701.362.440.400,5.052.463.730.525.400,Lunes,No,Lluvioso,Comercial,No,Tarde,Tienda,Otros,Plin,Baja,5305.59
163,5.951.962.418.819.770,7.025.810.459.355.870,1,7,15.498.602.940.123.100,804,88,6.236.412.133.961.880,17.408.229.299.924.600,Miércoles,Sí,Lluvioso,Residencial,No,Tarde,Servicio,Tecnología,Plin,Alta,6686.14
51,11.733.873.820.280.800,32.930.321.916.520.500,4,3,3.348.595.487.921.080,970,90,12.971.481.728.359.300,47.127.835.524.185.800,Lunes,No,Soleado,Industrial,No,Tarde,Tienda,Otros,Tarjeta,Media,3645.16
51,11.665.104.958.435.900,581.898.446.459.152,4,2,1.669.458.319.024.130,526,70,10.674.945.884.551.300,17.321.246.872.026.300,Miércoles,No,Nublado,Residencial,No,Noche,Tienda,Ropa,Yape,Media,3622.86
143,598.105.314.457.151,3.358.731.195.071.470,1,4,13.560.794.771.395.900,516,303,1.474.560.661.805.260,9.656.654.268.840.400,Jueves,Sí,Nublado,Industrial,Sí,Tarde,Servicio,Ropa,Efectivo,Alta,8159.05
30,6.784.415.643.818.560,20.877.759.912.584.100,0,7,25.646.104.191.123.100,771,217,12.030.873.523.266.000,16.866.624.382.519.500,Jueves,No,Nublado,Industrial,No,Tarde,Tienda,Tecnología,Plin,Baja,5420.29
29,1.116.444.592.699.100,4.368.150.516.689.310,3,7,3.261.191.309.462.350,554,482,7.321.136.008.484.830,60.252.826.230.874.300,Miércoles,No,Nublado,Industrial,No,Noche,Restaurante,Ropa,Plin,Media,7627.02
34,1.173.297.776.716.880,2.706.596.965.509.750,4,9,1.618.509.681.575.330,364,364,104.679.264.077.936,35.218.726.860.529.200,Lunes,No,Soleado,Residencial,No,Tarde,Restaurante,Otros,Plin,Baja,5428.04
36,7.547.512.822.688.350,5.580.609.280.732.090,0,3,1.853.110.340.256.830,334,216,11.862.791.459.636.000,11.544.264.034.238.100,Domingo,No,Lluvioso,Residencial,No,Tarde,Servicio,Otros,Efectivo,Alta,4018.83
187,65.679.763.651.271.800,23.888.710.377.215.500,1,7,32.610.168.716.518.100,513,455,4.775.571.238.898.770,10.679.304.274.058.600,Domingo,Sí,Lluvioso,Residencial,No,Mañana,Servicio,Ropa,Efectivo,Alta,8512.87
165,8.208.752.106.012.330,5.329.856.778.123.950,0,6,4.755.822.898.952.530,729,493,18.402.504.686.181.700,777.554.018.206.712,Miércoles,No,Lluvioso,Residencial,No,Tarde,Servicio,Alimentos,Tarjeta,Baja,11179.58
172,9.502.153.650.925.870,19.950.958.912.542.400,1,7,3.536.337.773.471.390,313,257,6.681.861.751.979.670,13.593.606.952.229.800,Martes,Sí,Soleado,Residencial,No,Tarde,Restaurante,Ropa,Tarjeta,Alta,9304.29
78,6.187.796.122.999.830,6.874.259.740.114.950,3,7,402.306.864.613.052,659,193,30.254.242.694.352.100,28.077.137.463.927.100,Domingo,No,Soleado,Residencial,No,Noche,Tienda,Tecnología,Yape,Baja,4482.14
