clientes_dia,horas_abierto,publicidad_soles,promociones_activas,empleados_turno,precio_promedio,visitas_redes,productos_vendidos,tiempo_espera_min,ticket_promedio,dia_semana,feriado,clima,zona,evento_especial,turno,tipo_local,sector,método_pago_predominante,competencia_cerca,ventas_soles
169,6.720035088479137,464.24588307395845,2,3,23.792236128607854,368,35,1.307264753498581,161.6776056847694,Miércoles,No,Lluvioso,Residencial,No,Mañana,Servicio,Alimentos,Plin,Baja,5972.0
137,10.95719747849737,648.5328486653162,4,2,14.541951298683182,310,285,13.466775402884096,26.364426182844404,Martes,No,Lluvioso,Industrial,No,Noche,Servicio,Ropa,Tarjeta,Media,7317.22
40,4.705075447813532,373.54714055006275,2,6,28.46936521370813,330,211,9.043638953686306,161.21400751392832,Miércoles,No,Soleado,Residencial,No,Noche,Tienda,Alimentos,Yape,Baja,3449.94
156,10.214387497669046,336.1010687961731,1,8,34.19593810604999,378,324,1.2798285779940959,83.91803696475911,Domingo,No,Lluvioso,Industrial,Sí,Noche,Tienda,Tecnología,Efectivo,Baja,7896.88
45,10.78038106443789,599.318296861038,4,2,19.183041298215002,173,289,14.89275273299182,25.106360783305142,Lunes,No,Nublado,Industrial,Sí,Mañana,Tienda,Ropa,Efectivo,Media,4906.05
28,5.45454122269871,523.2231904747814,1,4,37.16462113246668,525,413,7.8906933621926125,90.64098969002785,Martes,No,Lluvioso,Comercial,No,Noche,Servicio,Alimentos,Efectivo,Baja,5578.85
34,7.4427722589776035,600.559550692482,1,2,48.88015281705766,327,343,7.662271114313862,67.09543710143174,Domingo,No,Soleado,Industrial,No,Mañana,Tienda,Otros,Efectivo,Media,4143.61
29,5.323998197309245,322.32755222267184,1,9,45.36334047697776,142,333,9.692798580516698,122.47091472870342,Viernes,No,Lluvioso,Comercial,No,Mañana,Restaurante,Tecnología,Plin,Media,5635.84
141,9.652833031953742,398.6099402261455,1,2,18.121341808048786,596,345,1.1106634787364695,99.78006028782445,Jueves,No,Nublado,Residencial,No,Mañana,Servicio,Otros,Tarjeta,Media,8691.31
140,8.282782144493254,129.70306259746383,0,2,19.702565741506923,872,263,8.967937231890161,66.38770430678652,Jueves,No,Lluvioso,Residencial,No,Tarde,Restaurante,Tecnología,Tarjeta,Alta,8652.44
144,9.082586773666568,99.66255365859544,3,5,21.719355100231486,177,311,9.812774655855195,173.83052943704794,Viernes,No,Lluvioso,Industrial,No,Mañana,Servicio,Tecnología,Tarjeta,Media,7942.25
189,5.571895735649689,290.7842731893654,0,5,22.75487502771404,581,236,5.157349953443017,87.2960707206581,Miércoles,No,Nublado,Comercial,Sí,Noche,Restaurante,Ropa,Yape,Media,8210.85
91,5.693966896419356,120.53451636401847,2,7,9.514377463697574,822,106,11.175933736756178,99.43109844233796,Lunes,No,Lluvioso,Industrial,No,Noche,Restaurante,Otros,Efectivo,Baja,3949.62
171,4.331978604079251,148.58597320300368,2,1,39.28832775001802,216,197,6.284045427051549,170.85941970296696,Lunes,No,Lluvioso,Industrial,No,Tarde,Restaurante,Otros,Yape,Alta,8337.1
68,6.576540281565838,822.2819851242402,3,2,21.440266862481522,880,371,11.048823882413963,26.920755585364045,Lunes,No,Soleado,Residencial,No,Noche,Tienda,Tecnología,Efectivo,Baja,6871.5
173,8.4779572906694,86.93001216585483,3,6,44.59189895174535,285,408,3.0135524983352004,84.07969693777149,Lunes,Sí,Soleado,Industrial,Sí,Noche,Tienda,Tecnología,Yape,Baja,10360.84
110,10.86347931197863,675.9956542380056,3,2,46.71232804040489,81,490,13.791769424574252,86.54277044039407,Domingo,No,Soleado,Comercial,No,Noche,Servicio,Tecnología,Tarjeta,Alta,8949.57
56,9.335419579669445,308.9298613746305,1,4,6.099408918845965,280,85,13.312403231187643,104.20687447976985,Miércoles,No,Soleado,Residencial,No,Tarde,Tienda,Alimentos,Tarjeta,Baja,3923.12
87,7.483170587198011,877.9683966727201,0,6,49.48263814676928,240,324,3.1087706652287883,30.162912548287007,Viernes,No,Nublado,Residencial,No,Mañana,Tienda,Ropa,Tarjeta,Baja,7705.41
69,11.624960915153103,510.7426703486246,2,7,36.95102291750831,891,110,14.138355119197293,29.50542303741476,Domingo,No,Soleado,Industrial,No,Tarde,Tienda,Tecnología,Yape,Media,2403.73
171,9.753961604606655,340.29763636143446,0,5,28.417650169683306,985,196,8.808923818741835,89.119031595524,Domingo,Sí,Soleado,Industrial,No,Tarde,Servicio,Ropa,Plin,Alta,6962.37
38,11.4413216229004,541.7569889049628,0,8,22.5287423767649,706,205,10.823095497109557,16.27551158587829,Viernes,No,Lluvioso,Industrial,No,Noche,Servicio,Tecnología,Tarjeta,Alta,3895.32
119,8.220703786177324,412.8601180930054,0,6,28.33331596743708,662,310,12.7641130932714,58.447028221330676,Jueves,No,Nublado,Comercial,No,Noche,Tienda,Alimentos,Tarjeta,Alta,7391.71
79,6.071234198345117,586.0860114363387,3,5,19.60811257903,640,447,2.1699792591200513,48.22358321659709,Viernes,No,Nublado,Industrial,Sí,Tarde,Servicio,Tecnología,Efectivo,Baja,8229.4
186,4.422613490917776,158.80622491003083,3,4,33.020951616344675,557,412,3.3699810045263314,102.9833896514792,Lunes,No,Soleado,Comercial,Sí,Mañana,Servicio,Ropa,Yape,Baja,11205.03
108,9.808678811870804,997.1409776719236,2,6,9.184112440015605,506,178,5.065472900803465,12.120315871460015,Miércoles,No,Lluvioso,Industrial,Sí,Tarde,Servicio,Tecnología,Yape,Alta,6861.08
165,4.970423984044273,454.2780838118817,2,6,32.95051713103146,721,285,7.680862739418191,138.3893555501544,Domingo,No,Nublado,Industrial,No,Mañana,Tienda,Ropa,Tarjeta,Baja,9115.88
166,6.422201026175737,380.81910772200024,2,6,17.390518256229985,304,310,5.8447630881823684,172.56158835483984,Martes,No,Nublado,Residencial,No,Noche,Tienda,Otros,Plin,Alta,8057.69
183,8.25976726307118,724.6993559004517,0,1,5.793567307355587,328,374,8.081849277188741,144.28088846546783,Martes,No,Soleado,Residencial,No,Tarde,Restaurante,Ropa,Yape,Baja,9969.47
88,8.51533270223798,395.7044361705658,3,6,29.87175947732949,749,307,3.602838382812308,165.43485217878,Lunes,No,Soleado,Comercial,No,Mañana,Restaurante,Alimentos,Plin,Alta,7015.84
194,8.804665575897088,841.6105897773198,1,1,31.030149013371336,771,308,10.550157959064306,132.23011672165546,Sábado,No,Soleado,Industrial,No,Tarde,Restaurante,Tecnología,Plin,Alta,7401.22
68,5.330042642797605,481.557188142404,0,5,24.19560521201912,802,438,1.7802883365722362,106.39973653393692,Jueves,No,Lluvioso,Comercial,No,Tarde,Servicio,Otros,Tarjeta,Baja,6432.09
127,7.03789923857319,733.5804926021632,4,7,8.252880464764258,105,235,6.060293086911462,51.61410348883681,Domingo,No,Soleado,Residencial,No,Noche,Restaurante,Ropa,Plin,Alta,8163.42
180,8.937553816935733,152.08055561979222,0,1,45.20043287618862,698,491,3.5064654253957164,63.12900605974418,Martes,No,Nublado,Residencial,No,Mañana,Restaurante,Otros,Yape,Alta,10531.73
138,11.758550917070277,853.8132262773562,3,1,32.514386325255,155,439,11.219065806189525,70.36452070670836,Sábado,No,Nublado,Residencial,No,Mañana,Servicio,Alimentos,Plin,Media,8542.27
168,9.82104910159751,748.9320874392043,4,6,10.207098480603632,630,59,13.371146743618759,17.223357198631916,Lunes,No,Soleado,Residencial,No,Mañana,Servicio,Otros,Efectivo,Alta,5532.46
169,11.380830056751662,251.1309395388674,0,7,27.991875946736645,751,247,2.1030069288486484,183.48686656826104,Domingo,No,Nublado,Comercial,No,Mañana,Tienda,Otros,Yape,Alta,7450.49
195,10.097696466513415,188.0217092584973,3,6,27.376444217681215,241,451,11.9905299821296,181.05751350034106,Domingo,No,Lluvioso,Industrial,No,Mañana,Restaurante,Ropa,Tarjeta,Media,11682.6
56,8.733735751139204,350.4777312893432,3,5,7.718084095681714,327,499,13.540112112109432,30.477791410691484,Domingo,No,Soleado,Comercial,No,Noche,Tienda,Alimentos,Yape,Alta,6201.7
162,5.536186953090756,977.2670567303092,1,6,32.30868666213264,593,260,14.635583032596772,115.77177745451009,Miércoles,No,Nublado,Industrial,No,Tarde,Servicio,Tecnología,Yape,Alta,8032.58
182,9.333485215140104,293.9899958387057,0,3,41.3746879514704,224,388,9.111407513231246,98.85184589872881,Martes,No,Nublado,Residencial,No,Noche,Restaurante,Tecnología,Plin,Media,10225.28
179,8.987036527679257,483.32084849930163,3,9,38.70536244118152,819,191,5.583486404103695,139.8486594379791,Lunes,Sí,Soleado,Comercial,No,Tarde,Restaurante,Tecnología,Efectivo,Baja,9545.6
30,8.819753363658132,78.51921443146949,2,5,14.13362363738825,684,246,5.507630398142623,124.57335550228356,Martes,No,Nublado,Industrial,No,Mañana,Restaurante,Tecnología,Plin,Alta,4075.52
157,7.918286943905926,427.3661530879209,3,2,43.803163829939514,134,257,6.305581110122336,33.62114222407285,Miércoles,No,Nublado,Industrial,No,Noche,Tienda,Tecnología,Plin,Baja,7321.49
97,8.229252831914206,592.7540146614476,1,7,20.41439745467079,997,362,9.577343702586777,135.41475254274116,Viernes,Sí,Soleado,Residencial,No,Tarde,Restaurante,Otros,Plin,Alta,8343.33
96,6.675540216944833,955.4683818825669,3,3,47.59287702313736,777,250,7.86322016994775,125.68573775164715,Viernes,No,Lluvioso,Industrial,No,Tarde,Tienda,Tecnología,Plin,Alta,6578.78
172,8.154501541138426,540.8992426930612,0,1,8.228658390157118,265,263,10.15089036969569,110.93249121502306,Miércoles,No,Nublado,Industrial,Sí,Tarde,Tienda,Otros,Plin,Baja,7788.66
21,5.580447245427826,828.1519598688034,0,3,26.87939098339292,63,102,1.5503942294140662,86.45719064891308,Miércoles,No,Lluvioso,Comercial,No,Mañana,Servicio,Ropa,Yape,Media,3245.87
83,10.441395178883013,569.7712604404555,4,9,31.870596972989713,86,428,2.4823417053355916,191.43498887010122,Viernes,No,Lluvioso,Residencial,Sí,Noche,Restaurante,Ropa,Efectivo,Media,9789.77
54,5.4862156375896625,88.74576276374219,0,5,16.14425443135721,76,124,14.671552991974655,171.393516649112,Miércoles,No,Lluvioso,Residencial,Sí,Tarde,Tienda,Alimentos,Efectivo,Alta,4763.49
26,4.679730319115731,349.25786143028535,4,7,39.712108492410245,713,457,14.93539703060734,121.16614523478485,Domingo,No,Lluvioso,Industrial,No,Mañana,Restaurante,Tecnología,Efectivo,Media,7609.07
104,7.489968210857259,596.7720324395481,2,3,33.21030559148227,625,124,11.453223439951458,11.211786800847122,Miércoles,No,Lluvioso,Industrial,No,Noche,Restaurante,Otros,Tarjeta,Alta,5614.8
165,9.266459516048496,953.0642676345681,1,4,5.814924677958,119,423,4.589560102534417,92.1034160122569,Miércoles,No,Nublado,Residencial,No,Tarde,Servicio,Tecnología,Efectivo,Alta,9360.38
86,7.501734599468331,866.1738417636716,2,1,32.37658658133061,203,272,14.3473442816077,143.0645484245188,Viernes,No,Nublado,Residencial,No,Mañana,Tienda,Otros,Yape,Baja,7639.55
61,6.214033055610469,266.9378334699053,4,3,27.11652054883009,487,402,3.9918391130838495,32.28590460620354,Viernes,No,Lluvioso,Residencial,No,Tarde,Tienda,Ropa,Plin,Baja,5690.98
137,8.465369471123527,259.10433851820534,3,7,13.821314076657846,814,322,11.24003851398648,87.24442714863103,Sábado,No,Soleado,Industrial,No,Mañana,Servicio,Alimentos,Plin,Media,5945.85
144,6.7760186832975995,241.1143187582057,3,4,49.80867021767883,320,292,2.6136163636885437,46.42779255100125,Martes,No,Lluvioso,Industrial,No,Noche,Tienda,Alimentos,Yape,Baja,6653.96
186,11.462941521013065,926.373951487378,2,2,45.372298767242675,590,153,10.084662979837677,74.24716755827536,Viernes,No,Soleado,Residencial,No,Tarde,Tienda,Alimentos,Plin,Alta,7624.82
188,11.381161116828576,860.0328454466346,3,5,18.162846276307857,123,317,11.633210046985903,15.067148763766387,Martes,No,Nublado,Residencial,No,Mañana,Tienda,Tecnología,Plin,Media,7236.36
43,8.018974559776764,786.1392606403014,4,5,29.348191435937732,845,296,13.034962024233156,34.07915263033088,Domingo,No,Soleado,Industrial,Sí,Mañana,Servicio,Otros,Efectivo,Baja,6104.81
65,6.623071952146068,423.0983585130162,1,2,19.242596295963082,620,461,11.280285955632147,96.40380152645949,Domingo,No,Nublado,Industrial,No,Mañana,Tienda,Tecnología,Efectivo,Media,7859.8
38,9.897059311653113,529.1616690838284,0,6,39.89730882362351,804,138,13.928794974976327,180.65608499679826,Viernes,No,Soleado,Industrial,No,Noche,Restaurante,Alimentos,Efectivo,Media,3548.33
87,4.293703547864533,491.1151575553952,4,4,46.86491449384048,890,377,8.292925610610151,103.21050810416351,Jueves,No,Lluvioso,Comercial,No,Mañana,Servicio,Tecnología,Tarjeta,Alta,6177.03
121,7.79815204834921,290.728202181404,4,1,21.14728731114726,198,481,10.484000496506589,96.08471905449798,Martes,No,Nublado,Residencial,No,Tarde,Servicio,Tecnología,Efectivo,Media,9410.44
61,6.690587154162668,529.7766438413287,0,3,41.25129121146323,555,77,6.173701191236928,159.63818466458292,Miércoles,No,Soleado,Comercial,No,Noche,Servicio,Tecnología,Efectivo,Alta,2955.77
51,11.364287080820437,78.97172046011674,0,9,27.42833942209422,59,330,1.1454522900503752,60.88771461783159,Jueves,No,Lluvioso,Comercial,No,Tarde,Tienda,Tecnología,Efectivo,Alta,4220.09
186,4.09602421818146,175.21985482258623,1,7,22.84603525902098,693,124,11.593701376542766,28.063062352722657,Sábado,No,Soleado,Industrial,No,Mañana,Servicio,Otros,Efectivo,Media,6389.0
128,8.422519005746793,892.2601163604991,1,6,47.22898334444464,551,62,13.178049070196879,49.81879786396903,Viernes,No,Soleado,Residencial,Sí,Mañana,Tienda,Otros,Efectivo,Baja,5415.21
55,9.925308648533008,764.0957786798521,1,1,27.968210992356415,111,147,3.4349426781361783,160.34715902036368,Viernes,No,Soleado,Industrial,Sí,Tarde,Restaurante,Alimentos,Yape,Baja,5074.58
116,7.88014390019233,451.72498860613274,3,9,26.03347251158592,437,161,1.4009705233140757,138.63910576778747,Sábado,Sí,Nublado,Industrial,No,Tarde,Servicio,Alimentos,Yape,Media,7598.63
183,4.683224241301773,541.2928441696833,4,9,35.259548088305436,944,280,3.303025837020491,27.39130462826681,Jueves,Sí,Nublado,Industrial,No,Noche,Servicio,Ropa,Yape,Alta,10108.48
150,11.779691120223218,401.49894166197856,0,1,16.7555390458228,823,332,13.534050105350047,136.74770045385543,Lunes,No,Lluvioso,Industrial,No,Mañana,Servicio,Otros,Plin,Alta,6515.13
92,8.144083451008783,753.7408738026388,4,6,19.615679185474207,779,151,5.1371454511986165,186.99478212803126,Domingo,No,Soleado,Residencial,No,Noche,Restaurante,Tecnología,Plin,Media,4340.31
155,8.913489954552091,794.9778202704756,4,7,46.94206263073802,281,247,4.271857607951404,18.541441640257666,Miércoles,No,Soleado,Residencial,No,Mañana,Tienda,Otros,Tarjeta,Media,8736.3
116,5.892878261660059,775.1209306930011,1,2,35.533843044662405,897,82,1.204257547805029,127.11943822438876,Martes,No,Nublado,Industrial,No,Tarde,Servicio,Tecnología,Plin,Baja,5747.71
142,7.8679846808544305,736.4811385927271,1,8,42.19867164969525,633,155,5.158772060940927,82.04126825875328,Jueves,No,Nublado,Comercial,No,Noche,Restaurante,Tecnología,Tarjeta,Alta,6739.01
89,7.433195935666575,244.27912175815604,4,8,17.20002928709433,577,188,11.018947078311308,105.19597721256604,Martes,No,Soleado,Industrial,No,Mañana,Tienda,Ropa,Yape,Alta,5261.62
188,4.59916673601587,371.0714802784548,1,6,29.47055854684424,599,188,14.427250037267076,110.35397503595065,Viernes,No,Soleado,Comercial,No,Tarde,Servicio,Ropa,Efectivo,Media,6770.73
32,4.849282828379738,496.3531632344912,3,9,48.71283201452742,738,312,5.378377254126866,156.49875851879725,Lunes,No,Soleado,Comercial,Sí,Noche,Tienda,Ropa,Efectivo,Alta,7925.28
68,10.699780156950197,364.2533418562728,0,3,19.34167545626979,494,118,4.369594482949705,115.83237875685839,Sábado,No,Nublado,Industrial,No,Noche,Servicio,Ropa,Tarjeta,Media,2075.72
79,5.918559617652722,767.1931901504125,4,2,12.221441434266884,370,205,13.43296628647688,122.68626934377086,Lunes,Sí,Soleado,Residencial,Sí,Noche,Restaurante,Tecnología,Tarjeta,Alta,5900.83
149,5.559666171989044,362.8858480374569,0,2,27.98987037010988,943,321,12.9350679116512,73.2532503166438,Martes,No,Soleado,Industrial,No,Tarde,Tienda,Tecnología,Efectivo,Baja,6113.72
24,8.039291610001115,181.32048244607032,3,6,22.45194899261943,132,462,5.594245882011609,33.92960657901233,Sábado,No,Nublado,Residencial,No,Noche,Restaurante,Otros,Tarjeta,Alta,5440.88
191,10.149977050900103,429.0884294458889,1,7,12.180975475402109,483,188,1.9632721525987558,139.71914335014813,Domingo,No,Nublado,Comercial,No,Mañana,Servicio,Tecnología,Efectivo,Media,8199.93
46,4.495572148631903,980.9187111432614,2,6,44.98481222165156,66,278,14.887852166534397,10.09160669090581,Viernes,No,Nublado,Residencial,Sí,Tarde,Restaurante,Otros,Yape,Media,4405.77
179,8.614463357106047,264.58734228689707,3,3,49.582575974920005,418,386,10.529860024464988,72.45626220317016,Sábado,No,Nublado,Residencial,No,Noche,Tienda,Otros,Tarjeta,Alta,8760.98
168,4.953683542724587,631.5507259960676,2,5,30.5861981310499,717,151,13.97212695917788,51.428351340685396,Domingo,No,Soleado,Residencial,Sí,Tarde,Tienda,Ropa,Yape,Baja,4167.64
27,4.291688406604948,461.324397347721,0,8,39.86045457680543,733,266,5.7862426404724605,83.82135374366422,Sábado,No,Nublado,Industrial,No,Mañana,Servicio,Otros,Tarjeta,Baja,3423.68
69,4.421951617297739,117.4733392668603,4,6,43.65672662958348,957,457,10.067595867161918,69.14092514212686,Lunes,Sí,Nublado,Comercial,Sí,Noche,Tienda,Alimentos,Yape,Baja,5218.63
86,10.67331286566753,513.4827756981565,1,2,36.54419027098221,631,154,10.44296122289258,143.80124515292923,Miércoles,No,Soleado,Comercial,Sí,Tarde,Servicio,Alimentos,Yape,Media,3675.83
63,4.9437798690244925,717.0561122158969,3,7,6.987022210027904,632,344,13.220676545544867,59.43914961142292,Viernes,No,Lluvioso,Residencial,No,Tarde,Restaurante,Tecnología,Plin,Media,5751.24
144,4.361210915298336,537.5589770364278,1,8,12.093540427256801,304,308,14.902812519624057,116.54256566161787,Jueves,No,Soleado,Comercial,No,Mañana,Restaurante,Alimentos,Plin,Baja,8157.86
77,7.503199097143298,878.5007605592521,2,4,8.19451360181239,505,384,2.521326499335813,96.59638171100791,Jueves,No,Soleado,Residencial,No,Mañana,Restaurante,Ropa,Tarjeta,Alta,7276.29
22,10.751947775536198,324.4901658247035,2,1,5.444582298892545,692,353,9.83563583602604,162.2009260137493,Jueves,No,Soleado,Residencial,No,Tarde,Servicio,Ropa,Tarjeta,Alta,4196.25
105,6.0992670119144154,131.9367127387667,4,2,18.769838394075645,610,121,5.710159277076206,91.33757269381151,Miércoles,Sí,Soleado,Residencial,No,Noche,Restaurante,Otros,Yape,Alta,4040.13
89,7.373700940207331,939.7373310751058,2,4,22.656018221670188,582,455,12.363217978841707,174.136454806997,Viernes,No,Soleado,Residencial,No,Noche,Servicio,Tecnología,Yape,Alta,8219.01
149,4.31938026051001,409.2865320518081,4,7,15.846337955116658,441,134,11.558071786450192,10.027695845378078,Sábado,No,Soleado,Industrial,No,Tarde,Restaurante,Alimentos,Efectivo,Media,5639.79
191,7.592628113079007,597.5852738809517,3,2,7.907209163884442,369,71,13.495259339134792,124.91890748907346,Martes,No,Soleado,Residencial,No,Mañana,Restaurante,Tecnología,Plin,Baja,6317.15
21,8.62090464509707,802.4029698236861,4,6,28.84383908765049,269,426,5.811840281926763,11.863328771491146,Martes,No,Lluvioso,Comercial,No,Noche,Tienda,Otros,Yape,Baja,5737.57
121,8.567256430017158,358.0979806818016,2,2,17.299369398071374,748,158,3.5834248182087105,145.64752143526016,Viernes,No,Soleado,Industrial,No,Noche,Restaurante,Ropa,Tarjeta,Alta,4396.16
54,6.659413537394921,730.3563112687306,0,7,40.8216719688603,463,489,1.3052234801162974,54.63525634735959,Miércoles,No,Soleado,Comercial,Sí,Mañana,Restaurante,Otros,Efectivo,Baja,8195.45
117,6.524265445305084,178.64790732693663,4,2,5.362367973137654,81,82,4.577093572054956,82.19643783689457,Viernes,No,Soleado,Industrial,Sí,Mañana,Servicio,Alimentos,Plin,Media,5390.8
49,4.852988951492783,326.72905984523,1,3,42.91371730794246,764,197,6.1404015565732335,82.28312771196572,Martes,No,Soleado,Residencial,No,Mañana,Tienda,Ropa,Efectivo,Alta,3068.85
135,6.934386565170147,187.47510432969392,0,9,47.96391555256806,837,119,14.244937803271888,170.8202594883794,Viernes,No,Soleado,Industrial,Sí,Tarde,Servicio,Alimentos,Yape,Baja,5778.53
27,4.795957350983717,820.66903048129,4,4,37.22607784191063,803,276,7.879216873861538,29.39762456966131,Jueves,No,Lluvioso,Comercial,No,Tarde,Restaurante,Tecnología,Efectivo,Media,4535.32
169,10.132767557696413,261.51677346544614,1,5,38.013982936815495,65,203,8.790153057523053,136.71042113654988,Domingo,No,Nublado,Industrial,No,Tarde,Restaurante,Ropa,Tarjeta,Baja,8011.45
63,11.730194381985488,731.5333776349497,0,9,47.010304022122995,458,401,13.321802668673607,196.43879754689874,Sábado,No,Nublado,Industrial,Sí,Mañana,Tienda,Tecnología,Tarjeta,Media,7031.08
55,11.760595653333656,946.13347738337,4,7,14.408207838515711,877,116,13.39097319269797,14.253041536145956,Viernes,No,Soleado,Residencial,No,Tarde,Restaurante,Ropa,Yape,Baja,4000.01
96,10.92056879500315,551.3835986154331,3,8,49.75545056938595,222,398,8.390821571884828,193.51989776474508,Sábado,No,Lluvioso,Residencial,No,Mañana,Servicio,Alimentos,Efectivo,Baja,8551.45
50,8.806337194716953,563.0277326476534,1,3,39.80665415203438,698,179,2.5918489822666446,13.496898499272527,Lunes,No,Lluvioso,Industrial,Sí,Tarde,Servicio,Alimentos,Yape,Media,4417.0
66,9.606925577951039,487.9818896929214,3,4,37.69568187475072,228,278,4.787226305537215,169.81839710722187,Viernes,No,Lluvioso,Residencial,No,Tarde,Tienda,Otros,Plin,Baja,5190.42
74,6.2816464214433125,359.59563622396064,2,7,21.249076054788173,920,144,7.396434800085711,192.63643973523077,Martes,No,Nublado,Residencial,No,Noche,Restaurante,Otros,Yape,Alta,5506.78
125,9.046163361380966,501.87227937867124,4,4,29.559986843252474,622,209,11.516372932490412,198.67520263166418,Domingo,Sí,Nublado,Industrial,No,Mañana,Tienda,Ropa,Yape,Baja,6412.69
177,7.64519639551902,622.6671556534214,4,2,34.42630047230061,546,149,10.963544476607572,97.2330547844049,Martes,No,Lluvioso,Comercial,Sí,Noche,Restaurante,Ropa,Plin,Baja,7661.23
140,7.85613871821546,986.6919935621264,1,6,32.91542875927472,985,57,9.997915294196714,174.72192618754002,Domingo,No,Nublado,Residencial,No,Mañana,Restaurante,Ropa,Efectivo,Media,6165.93
74,10.062212483001264,940.8763313523131,4,9,36.724308731491135,153,338,13.323437837232822,33.24451317562496,Sábado,No,Nublado,Industrial,No,Tarde,Restaurante,Otros,Tarjeta,Alta,8454.25
163,6.255346844778013,869.0453103784657,2,2,8.707178258528478,366,146,12.237049716299756,90.82302433670966,Martes,No,Soleado,Industrial,No,Tarde,Servicio,Alimentos,Tarjeta,Baja,5351.52
31,6.544316893556159,894.6740089196154,4,1,21.004179477426355,756,220,14.749599371306825,68.51524547477504,Jueves,No,Soleado,Industrial,No,Tarde,Tienda,Tecnología,Efectivo,Baja,4725.48
164,11.397134329029093,494.4567241274408,0,8,24.53000074679647,817,174,13.448219293064179,85.08363961534492,Martes,No,Soleado,Comercial,No,Mañana,Servicio,Tecnología,Yape,Baja,7447.68
163,4.449794358807778,674.5721108185916,3,1,16.72831840437349,637,349,3.739189989807999,143.3763619302345,Lunes,Sí,Lluvioso,Comercial,No,Mañana,Servicio,Ropa,Tarjeta,Baja,9787.81
159,7.885074387306723,900.3133867894035,2,1,12.76822716211507,832,291,1.8066319172855387,26.6212380081235,Viernes,No,Soleado,Comercial,Sí,Tarde,Servicio,Tecnología,Yape,Media,9511.41
155,11.302406403262893,423.3032267417854,2,3,11.251736596078826,230,171,6.803153216620526,199.65115246243968,Miércoles,No,Lluvioso,Residencial,No,Noche,Tienda,Tecnología,Plin,Baja,5460.18
22,8.882904062545256,963.6743544281953,3,5,21.48725265154633,181,143,9.645062312617906,130.66276021701475,Martes,No,Soleado,Industrial,Sí,Tarde,Servicio,Tecnología,Tarjeta,Media,6383.11
163,8.371256593697057,444.99675896572387,3,9,27.204876525315463,712,413,10.00344899573055,175.96834144872977,Viernes,No,Lluvioso,Industrial,No,Tarde,Servicio,Otros,Yape,Alta,10791.12
49,5.997953433834842,621.0285321235549,2,2,7.833939806599732,204,302,4.745178661257022,167.64215739536803,Jueves,No,Nublado,Comercial,No,Tarde,Restaurante,Otros,Yape,Media,7986.8
42,6.746203912515586,724.3144776087534,3,1,47.59061425657473,408,67,13.038333502281384,155.53953336737322,Viernes,No,Lluvioso,Residencial,No,Tarde,Restaurante,Tecnología,Yape,Alta,5017.38
111,10.816387326437543,953.0624124221414,1,1,39.43594952873413,284,226,5.609450491035978,17.452470913575716,Martes,Sí,Nublado,Residencial,No,Noche,Servicio,Alimentos,Tarjeta,Alta,6839.64
134,8.473745054147665,282.3854603496527,3,8,37.888329793345996,809,42,13.867604489364009,108.12874455087261,Martes,No,Soleado,Industrial,No,Noche,Tienda,Alimentos,Yape,Alta,5218.69
123,8.11793755005424,758.8244293267102,0,2,12.778723624492713,214,141,7.602419618245101,72.34819148075628,Sábado,Sí,Nublado,Comercial,No,Noche,Servicio,Otros,Tarjeta,Baja,6554.37
137,4.796637708320231,544.774806836878,0,9,32.171034560548506,766,466,1.1454693245857044,31.458432006149646,Domingo,No,Nublado,Industrial,No,Mañana,Tienda,Alimentos,Tarjeta,Media,7621.11
24,4.128225251640985,305.12928358960903,1,9,28.837622606390035,476,166,3.2685783567264464,75.16813921978161,Martes,No,Soleado,Comercial,No,Tarde,Restaurante,Ropa,Tarjeta,Alta,3782.05
123,11.709481509496392,787.776497806571,3,2,49.21109806040122,726,201,2.4324695931699667,132.51257708855465,Lunes,No,Lluvioso,Comercial,No,Mañana,Tienda,Ropa,Tarjeta,Media,8096.49
127,7.015889338294733,574.6111661651543,0,3,38.64522965360711,537,156,1.6163611412043069,53.8190214382074,Viernes,No,Lluvioso,Industrial,No,Tarde,Servicio,Alimentos,Efectivo,Alta,7613.22
84,8.825704496796035,677.925129617192,4,2,30.909284767230403,262,391,10.996242351349464,94.47313155228379,Sábado,No,Lluvioso,Comercial,No,Noche,Restaurante,Tecnología,Plin,Alta,6994.96
140,4.63772058549828,356.756015149006,3,6,43.2865699911555,974,439,3.692422222845631,86.85390628944356,Domingo,No,Soleado,Comercial,No,Tarde,Tienda,Alimentos,Plin,Alta,9755.44
49,9.464914285784372,507.2102542362248,1,7,11.979242188731927,815,362,12.740677121690807,19.96796293321812,Miércoles,No,Lluvioso,Comercial,No,Noche,Servicio,Tecnología,Tarjeta,Baja,6381.16
168,11.460533669647688,636.4865384386637,3,6,5.684743836093974,206,48,4.70256360340202,129.33568058273215,Lunes,No,Nublado,Comercial,No,Tarde,Servicio,Tecnología,Yape,Media,6684.03
103,8.605322023979358,434.6652735563518,2,3,36.060500003653544,738,461,1.4525794908717806,127.58091143558144,Miércoles,No,Soleado,Residencial,Sí,Tarde,Tienda,Alimentos,Tarjeta,Baja,7848.68
169,5.0089225790032845,238.45391285531625,2,3,9.424015710675686,124,494,12.489454815653207,193.6187559969309,Martes,No,Lluvioso,Comercial,No,Noche,Tienda,Ropa,Yape,Media,9583.84
